,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
7210,6,3,5,1,9,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,3
7211,4,4,5,1,8,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,3
7212,6,1,9,1,5,1,2,0,2,0,0,1,2,8,8,0,3,3,4,8,2,1
7213,4,4,3,1,2,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,5
7214,4,3,3,1,2,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,3
7215,4,3,3,1,2,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,3
7216,4,4,3,1,8,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,5
7217,4,4,5,1,8,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,5
7218,4,3,4,1,5,1,2,0,2,0,0,1,1,8,8,0,3,3,4,8,2,1
7219,4,4,5,1,2,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,5
7220,4,3,3,1,2,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,3
7221,6,3,4,1,5,1,2,0,11,0,0,2,1,8,8,0,3,3,4,8,2,1
7222,3,3,5,1,5,0,0,0,12,0,0,2,2,5,5,0,1,1,4,9,5,3
7223,4,3,4,1,5,1,2,0,2,0,0,1,2,8,8,0,3,3,4,8,2,1
7224,6,3,3,1,8,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,5
7225,4,3,5,1,2,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,0
7226,4,3,5,1,8,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,5
7227,6,3,4,1,5,1,2,0,8,0,0,1,2,8,8,0,3,3,4,8,4,1
7228,4,4,3,1,8,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,5
7229,3,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,9,5,3
7230,4,3,9,1,5,1,2,0,11,0,0,1,1,8,8,0,3,3,4,8,2,1
7231,3,4,3,1,4,1,0,0,12,0,2,1,4,1,1,0,3,0,3,8,1,0
7232,0,3,4,1,5,1,2,0,2,0,0,1,1,8,8,0,3,3,4,8,4,1
7233,3,4,5,1,9,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,5
7234,0,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,0,1,4,0,1,3
7235,0,3,4,1,5,1,2,0,11,0,0,1,2,8,8,0,3,3,4,8,2,1
7236,4,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,9,1,3
7237,0,3,4,1,5,1,2,0,8,0,0,1,1,8,8,0,3,3,4,8,2,1
7238,4,3,5,1,2,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,3
7239,4,4,5,1,9,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,5
7240,3,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,4,1,3
7241,4,3,3,1,9,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,5
7242,3,3,3,1,9,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,5
7243,4,3,5,1,9,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,3
7244,4,3,5,1,8,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,3
7245,0,3,5,1,5,0,0,0,12,0,0,2,2,5,5,0,1,1,4,9,5,3
7246,4,1,4,1,5,1,2,0,11,0,0,1,1,8,8,0,3,3,4,8,4,1
7247,0,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,1,1,4,4,1,3
7248,4,3,5,1,8,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,3
7249,4,4,3,1,8,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,3
7250,4,4,3,1,9,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,5
7251,4,3,5,1,9,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,3
7252,3,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,3,1,3
7253,4,3,3,1,9,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,0
7254,6,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,1,1,4,4,5,3
7255,4,3,5,1,9,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,0
7256,4,3,9,1,5,1,2,0,8,0,0,2,2,8,8,0,3,3,4,8,4,1
7257,4,4,3,1,2,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,0
7258,4,4,5,1,2,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,0
7259,4,1,4,1,5,1,2,0,2,0,0,2,2,8,8,0,3,3,4,8,4,1
7260,3,3,5,1,9,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,5
7261,6,3,4,1,5,1,2,0,11,0,0,2,2,8,8,0,3,3,4,8,2,1
7262,4,4,5,1,2,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,5
7263,3,3,3,1,2,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,0
7264,6,1,9,1,5,1,2,0,8,0,0,1,1,8,8,0,3,3,4,8,2,1
7265,4,4,5,1,8,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,3
7266,3,4,5,1,4,0,0,0,11,0,2,1,4,1,1,0,3,0,3,8,1,0
7267,0,1,4,1,5,1,2,0,11,0,0,2,2,8,8,0,3,3,4,8,2,1
7268,4,4,3,1,9,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,5
7269,6,4,3,1,8,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,0
7270,4,3,3,1,9,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,3
7271,4,1,4,1,5,1,2,0,2,0,0,2,1,8,8,0,3,3,4,8,2,1
7272,4,1,9,1,5,1,2,0,8,0,0,2,2,8,8,0,3,3,4,8,4,1
7273,4,4,3,1,8,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,0
7274,4,3,4,1,5,1,2,0,2,0,0,2,2,8,8,0,3,3,4,8,2,1
7275,4,3,5,1,2,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,0
7276,4,4,5,1,9,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,3
7277,4,3,9,1,5,1,2,0,11,0,0,1,2,8,8,0,3,3,4,8,4,1
7278,4,4,3,1,9,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,3
7279,0,3,9,1,5,1,2,0,11,0,0,1,2,8,8,0,3,3,4,8,4,1
7280,4,3,5,1,9,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,0
7281,6,3,9,1,5,1,2,0,11,0,0,2,1,8,8,0,3,3,4,8,2,1
7282,0,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,3,5,3
7283,4,3,5,1,8,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,0
7284,4,4,3,1,2,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,5
7285,6,1,9,1,5,1,2,0,11,0,0,2,2,8,8,0,3,3,4,8,2,1
7286,6,4,3,1,4,0,0,0,12,0,2,1,4,1,1,0,3,0,3,8,1,0
7287,4,3,3,1,9,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,5
7288,4,3,5,1,2,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,3
7289,4,4,5,1,9,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,5
7290,4,3,3,1,2,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,0
7291,4,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,0,1,4,0,1,3
7292,4,4,5,1,2,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,3
7293,3,4,5,1,5,1,0,0,11,0,1,4,4,4,4,0,3,3,4,8,6,0
7294,4,3,4,1,5,1,2,0,11,0,0,2,2,8,8,0,3,3,4,8,2,1
7295,3,4,3,1,9,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,3
7296,4,4,10,1,5,1,2,2,12,0,2,4,4,9,9,0,4,1,0,8,1,3
7297,4,4,3,1,9,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,5
7298,4,3,3,1,8,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,3
7299,4,4,3,1,8,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,3
7300,0,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,0,1,4,3,1,3
7301,6,3,4,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,6,5
7302,4,3,4,1,5,1,2,0,8,0,0,1,2,8,8,0,3,3,4,8,2,1
7303,3,4,3,1,8,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,5
7304,4,3,3,1,8,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,5
7305,4,4,3,1,8,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,3
7306,0,1,9,1,5,1,2,0,11,0,0,1,1,8,8,0,3,3,4,8,2,1
7307,3,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,4,1,3
7308,4,3,5,1,9,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,5
7309,4,3,3,1,2,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,0
7310,6,1,9,1,5,1,2,0,2,0,0,1,2,8,8,0,3,3,4,8,4,1
7311,4,4,3,1,9,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,3
7312,6,1,9,1,5,1,2,0,2,0,0,2,2,8,8,0,3,3,4,8,4,1
7313,4,4,3,1,9,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,3
7314,4,4,5,1,8,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,5
7315,6,3,4,1,5,1,2,0,8,0,0,1,2,8,8,0,3,3,4,8,2,1
7316,6,3,9,1,5,1,2,0,2,0,0,2,1,8,8,0,3,3,4,8,2,1
7317,4,4,5,1,2,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,0
7318,4,3,5,1,2,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,3
7319,4,3,3,1,8,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,0
7320,0,1,9,1,5,1,2,0,8,0,0,1,1,8,8,0,3,3,4,8,2,1
7321,3,3,5,1,2,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,5
7322,4,3,3,1,9,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,0
7323,4,3,5,1,2,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,3
7324,6,4,5,1,4,1,0,0,12,0,2,1,4,1,1,0,3,0,3,8,1,0
7325,4,4,5,1,2,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,3
7326,3,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,0,1,4,9,1,3
7327,6,4,3,1,2,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,0
7328,3,3,5,1,5,0,0,0,12,0,0,2,2,5,5,0,0,1,4,9,5,3
7329,0,3,9,1,5,1,2,0,2,0,0,2,2,8,8,0,3,3,4,8,2,1
7330,0,3,4,1,5,1,2,0,8,0,0,2,2,8,8,0,3,3,4,8,2,1
7331,4,4,3,1,8,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,3
7332,4,3,5,1,9,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,0
7333,4,3,3,1,2,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,5
7334,4,3,3,1,9,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,0
7335,0,1,9,1,5,1,2,0,2,0,0,2,2,8,8,0,3,3,4,8,4,1
7336,4,3,4,1,5,1,2,0,8,0,0,2,2,8,8,0,3,3,4,8,2,1
7337,3,4,3,1,4,1,0,0,11,0,2,1,4,1,1,0,3,0,3,8,1,0
7338,4,4,5,1,2,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,0
7339,4,4,5,1,2,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,5
7340,3,3,3,1,9,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,0
7341,6,3,5,1,8,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,0
7342,4,4,5,1,8,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,5
7343,4,4,1,1,4,1,0,0,12,0,2,1,4,1,1,0,3,0,3,8,1,0
7344,4,4,5,1,8,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,0
7345,4,3,9,1,5,1,2,0,2,0,0,2,2,8,8,0,3,3,4,8,2,1
7346,3,4,5,1,9,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,3
7347,0,1,4,1,5,1,2,0,8,0,0,2,2,8,8,0,3,3,4,8,4,1
7348,3,3,3,1,2,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,0
7349,4,3,3,1,9,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,3
7350,4,3,4,1,5,1,2,0,8,0,0,1,2,8,8,0,3,3,4,8,4,1
7351,6,3,4,1,5,1,2,0,8,0,0,2,2,8,8,0,3,3,4,8,4,1
7352,4,3,3,1,9,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,3
7353,4,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,9,1,3
7354,3,4,6,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,6,5
7355,0,3,9,1,5,1,2,0,2,0,0,2,1,8,8,0,3,3,4,8,2,1
7356,3,4,5,1,8,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,3
7357,3,3,3,1,2,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,5
7358,4,3,3,1,2,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,3
7359,4,1,4,1,5,1,2,0,8,0,0,2,2,8,8,0,3,3,4,8,2,1
7360,6,1,9,1,5,1,2,0,8,0,0,1,1,8,8,0,3,3,4,8,4,1
7361,6,3,1,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,6,5
7362,4,1,4,1,5,1,2,0,11,0,0,2,2,8,8,0,3,3,4,8,4,1
7363,4,3,3,1,9,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,3
7364,4,4,3,1,9,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,5
7365,4,3,5,1,9,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,5
7366,6,4,3,1,2,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,5
7367,4,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,1,1,4,4,1,3
7368,3,4,10,1,5,1,2,2,11,0,2,4,4,9,9,0,4,1,0,8,1,3
7369,6,4,1,1,4,0,0,0,11,0,2,1,4,1,1,0,3,0,3,8,1,0
7370,6,3,5,1,9,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,0
7371,6,4,6,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,5,5
7372,4,4,5,1,8,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,5
7373,4,3,4,1,5,1,2,0,2,0,0,2,1,8,8,0,3,3,4,8,2,1
7374,0,3,4,1,5,1,2,0,8,0,0,2,1,8,8,0,3,3,4,8,4,1
7375,4,3,3,1,2,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,5
7376,6,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,0,1,4,0,5,3
7377,0,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,0,1,4,0,5,3
7378,3,3,5,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,6,5
7379,4,3,4,1,5,1,2,0,2,0,0,2,2,8,8,0,3,3,4,8,4,1
7380,3,3,5,1,9,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,0
7381,4,3,5,1,2,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,0
7382,3,4,5,1,8,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,3
7383,4,4,3,1,9,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,0
7384,4,3,5,1,2,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,3
7385,4,3,3,1,9,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,5
7386,0,3,9,1,5,1,2,0,11,0,0,1,2,8,8,0,3,3,4,8,2,1
7387,4,4,5,1,4,1,0,0,12,0,2,1,4,1,1,0,3,0,3,8,1,0
7388,4,4,3,1,9,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,0
7389,4,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,1,1,4,9,5,3
7390,4,3,3,1,2,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,5
7391,0,3,9,1,5,1,2,0,11,0,0,1,1,8,8,0,3,3,4,8,4,1
7392,6,3,4,1,5,1,2,0,8,0,0,1,1,8,8,0,3,3,4,8,4,1
7393,4,3,5,1,8,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,3
7394,4,4,5,1,9,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,5
7395,4,3,5,1,2,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,0
7396,4,4,3,1,2,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,5
7397,4,3,3,1,8,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,3
7398,4,4,5,1,9,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,5
7399,0,3,4,1,5,1,2,0,8,0,0,1,1,8,8,0,3,3,4,8,4,1
7400,4,4,3,1,9,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,5
7401,0,1,9,1,5,1,2,0,2,0,0,2,1,8,8,0,3,3,4,8,4,1
7402,1,4,10,1,5,1,2,2,12,0,2,4,4,9,9,0,4,1,0,8,1,3
7403,6,3,5,1,8,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,5
7404,4,4,3,1,9,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,3
7405,6,3,4,1,5,1,2,0,2,0,0,2,2,8,8,0,3,3,4,8,4,1
7406,0,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,9,5,3
7407,4,4,3,1,9,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,3
7408,0,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,1,1,4,3,1,3
7409,4,4,3,1,9,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,3
7410,4,4,3,1,2,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,3
7411,4,3,3,1,9,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,5
7412,0,3,4,1,5,1,2,0,8,0,0,2,2,8,8,0,3,3,4,8,4,1
7413,4,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,3,1,3
7414,0,3,5,1,5,0,0,0,12,0,0,2,2,5,5,0,0,1,4,3,5,3
7415,6,3,5,1,2,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,0
7416,6,3,4,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,5,5
7417,6,1,4,1,5,1,2,0,11,0,0,1,2,8,8,0,3,3,4,8,4,1
7418,4,3,5,1,8,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,3
7419,4,1,4,1,5,1,2,0,8,0,0,1,2,8,8,0,3,3,4,8,2,1
7420,4,3,5,1,2,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,5
7421,4,4,3,1,9,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,0
7422,4,4,5,1,8,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,0
7423,3,3,6,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,6,5
7424,4,4,5,1,2,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,0
7425,4,4,3,1,2,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,5
7426,3,3,5,1,5,0,0,0,12,0,0,2,2,5,5,0,0,1,4,0,1,3
7427,4,4,3,1,2,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,3
7428,4,4,5,1,9,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,0
7429,4,4,5,1,9,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,0
7430,3,4,5,1,8,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,5
7431,4,3,3,1,2,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,5
7432,4,4,3,1,8,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,3
7433,6,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,4,1,3
7434,3,3,3,1,8,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,5
7435,4,3,4,1,5,1,2,0,8,0,0,2,2,8,8,0,3,3,4,8,4,1
7436,4,3,3,1,8,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,3
7437,4,3,3,1,9,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,3
7438,3,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,4,5,3
7439,4,3,5,1,8,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,3
7440,6,1,4,1,5,1,2,0,8,0,0,2,1,8,8,0,3,3,4,8,4,1
7441,4,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,4,5,3
7442,3,3,3,1,8,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,5
7443,4,3,5,1,8,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,0
7444,3,4,5,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,6,5
7445,6,1,4,1,5,1,2,0,2,0,0,2,1,8,8,0,3,3,4,8,2,1
7446,4,3,9,1,5,1,2,0,11,0,0,1,2,8,8,0,3,3,4,8,2,1
7447,0,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,0,1,3
7448,4,4,3,1,8,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,5
7449,4,4,3,1,9,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,3
7450,4,4,5,1,5,1,0,0,11,0,1,4,4,4,4,0,3,3,4,8,6,5
7451,6,1,4,1,5,1,2,0,8,0,0,1,1,8,8,0,3,3,4,8,4,1
7452,4,3,5,1,2,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,5
7453,4,4,3,1,2,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,3
7454,4,4,5,1,2,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,0
7455,3,4,5,1,2,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,3
7456,3,3,5,1,5,0,0,0,12,0,0,2,2,5,5,0,0,1,4,0,5,3
7457,3,4,3,1,2,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,0
7458,4,3,5,1,8,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,5
7459,4,3,5,1,2,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,3
7460,0,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,9,1,3
7461,6,1,4,1,5,1,2,0,2,0,0,1,2,8,8,0,3,3,4,8,2,1
7462,4,3,5,1,8,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,5
7463,4,4,5,1,2,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,5
7464,6,3,4,1,5,1,2,0,11,0,0,2,2,8,8,0,3,3,4,8,4,1
7465,4,4,5,1,8,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,0
7466,4,3,3,1,8,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,0
7467,4,4,3,1,9,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,3
7468,0,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,0,1,4,4,1,3
7469,0,3,4,1,5,1,2,0,2,0,0,2,1,8,8,0,3,3,4,8,4,1
7470,6,4,3,1,4,0,0,0,11,0,2,1,4,1,1,0,3,0,3,8,1,0
7471,4,3,5,1,2,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,5
7472,4,4,3,1,2,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,0
7473,4,4,3,1,9,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,0
7474,4,3,5,1,2,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,0
7475,4,4,3,1,8,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,3
7476,4,3,3,1,8,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,0
7477,6,3,3,1,9,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,5
7478,4,3,3,1,8,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,0
7479,4,3,5,1,9,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,0
7480,0,1,4,1,5,1,2,0,11,0,0,1,1,8,8,0,3,3,4,8,4,1
7481,4,4,5,1,4,0,0,0,12,0,2,1,4,1,1,0,3,0,3,8,1,0
7482,3,3,5,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,5,5
7483,4,3,5,1,9,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,5
7484,3,4,10,1,5,1,2,2,12,0,2,4,4,9,9,0,4,1,0,8,1,3
7485,4,3,5,1,8,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,3
7486,3,4,3,1,4,0,0,0,12,0,2,1,4,1,1,0,3,0,3,8,1,0
7487,6,1,4,1,5,1,2,0,8,0,0,2,2,8,8,0,3,3,4,8,2,1
7488,4,4,5,1,9,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,0
7489,4,3,5,1,8,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,3
7490,3,4,5,1,9,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,0
7491,3,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,9,1,3
7492,4,4,5,1,8,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,0
7493,3,4,5,1,2,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,0
7494,4,3,5,1,8,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,5
7495,3,4,3,1,8,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,3
7496,4,3,5,1,8,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,5
7497,6,4,3,1,8,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,0
7498,4,4,5,1,9,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,5
7499,6,3,9,1,5,1,2,0,8,0,0,1,2,8,8,0,3,3,4,8,4,1
7500,6,3,4,1,5,1,2,0,2,0,0,2,1,8,8,0,3,3,4,8,4,1
7501,6,1,9,1,5,1,2,0,11,0,0,1,1,8,8,0,3,3,4,8,4,1
7502,4,3,5,1,8,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,0
7503,4,3,3,1,2,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,0
